transaction_id,transaction_date,inventory_id,quantity_consumed,department,staff_id,shift,consumption_reason,remaining_stock,batch_lot
TX04623900,2025-08-28,INV0047,1,Bakery,S014,Night,Spoilage,57,BATCH7209
TX04623901,2025-08-28,INV0047,5,Dairy,S001,Morning,Routine,52,BATCH9790
TX04623902,2025-08-28,INV0047,19,Frozen,S008,Night,Routine,33,BATCH1885
TX04624000,2025-08-29,INV0047,10,Beverage,S012,Evening,Spoilage,59,BATCH6895
TX04624001,2025-08-29,INV0047,8,Bakery,S006,Evening,Spoilage,51,BATCH8544
TX04624002,2025-08-29,INV0047,5,Snack,S020,Night,Spoilage,46,BATCH2748
TX04624100,2025-08-30,INV0047,6,Beverage,S011,Evening,Sample,37,BATCH1091
TX04624101,2025-08-30,INV0047,14,Beverage,S012,Night,Routine,23,BATCH3928
TX04624200,2025-08-31,INV0047,19,Bakery,S006,Evening,Routine,20,BATCH1141
TX04624300,2025-09-01,INV0047,10,Frozen,S005,Morning,Spoilage,6,BATCH9362
TX04624400,2025-09-02,INV0047,1,Produce,S020,Morning,Routine,0,BATCH1372
TX04624401,2025-09-02,INV0047,0,Dairy,S017,Night,Spoilage,0,BATCH2859
TX04624402,2025-09-02,INV0047,0,Snack,S007,Evening,Spoilage,0,BATCH3914
TX04624500,2025-09-03,INV0047,2,Produce,S008,Evening,Routine,0,BATCH4866
TX04624501,2025-09-03,INV0047,0,Dairy,S018,Night,Routine,0,BATCH4207
TX04624600,2025-09-04,INV0047,16,Bakery,S007,Evening,Sample,1,BATCH9691
TX04624700,2025-09-05,INV0047,0,Produce,S014,Night,Spoilage,0,BATCH7632
TX04624701,2025-09-05,INV0047,0,Produce,S019,Morning,Routine,0,BATCH4124
TX04624702,2025-09-05,INV0047,0,Bakery,S007,Night,Routine,0,BATCH9119
TX04624800,2025-09-06,INV0047,3,Snack,S001,Evening,Sample,0,BATCH5730
TX04624900,2025-09-07,INV0047,0,Beverage,S019,Night,Routine,0,BATCH1146
TX04624901,2025-09-07,INV0047,0,Beverage,S016,Morning,Spoilage,0,BATCH1436
TX04624902,2025-09-07,INV0047,0,Beverage,S012,Morning,Spoilage,0,BATCH6636
TX04625000,2025-09-08,INV0047,0,Produce,S017,Evening,Spoilage,0,BATCH8791
TX04625001,2025-09-08,INV0047,0,Snack,S008,Night,Routine,0,BATCH7473
TX04625002,2025-09-08,INV0047,0,Snack,S017,Morning,Spoilage,0,BATCH1629
TX04625100,2025-09-09,INV0047,5,Snack,S019,Night,Sample,16,BATCH4230
TX04625101,2025-09-09,INV0047,7,Beverage,S004,Morning,Spoilage,9,BATCH2064
TX04625200,2025-09-10,INV0047,6,Dairy,S009,Evening,Routine,27,BATCH9868
TX04625201,2025-09-10,INV0047,5,Bakery,S016,Night,Sample,22,BATCH3835
TX04625300,2025-09-11,INV0047,14,Bakery,S013,Night,Sample,0,BATCH1059
TX04625400,2025-09-12,INV0047,14,Snack,S019,Evening,Routine,19,BATCH3840
TX04625500,2025-09-13,INV0047,14,Frozen,S007,Morning,Routine,36,BATCH6590
TX04625501,2025-09-13,INV0047,4,Bakery,S001,Evening,Sample,32,BATCH1511
TX04625600,2025-09-14,INV0047,11,Snack,S006,Evening,Sample,64,BATCH7561
TX04625601,2025-09-14,INV0047,15,Produce,S005,Morning,Routine,49,BATCH7152
TX04625700,2025-09-15,INV0047,8,Beverage,S007,Evening,Sample,77,BATCH1795
TX04625800,2025-09-16,INV0047,11,Dairy,S011,Night,Sample,71,BATCH8532
TX04625801,2025-09-16,INV0047,17,Dairy,S018,Morning,Routine,54,BATCH6941
TX04625900,2025-09-17,INV0047,5,Dairy,S004,Night,Routine,48,BATCH3236
TX04626000,2025-09-18,INV0047,7,Snack,S005,Evening,Routine,86,BATCH1130
TX04626100,2025-09-19,INV0047,15,Produce,S014,Night,Routine,95,BATCH5313
TX04626101,2025-09-19,INV0047,18,Snack,S002,Morning,Sample,77,BATCH8903
TX04626200,2025-09-20,INV0047,12,Produce,S017,Night,Spoilage,73,BATCH7937
TX04626201,2025-09-20,INV0047,10,Frozen,S015,Evening,Sample,63,BATCH3539
TX04626300,2025-09-21,INV0047,16,Bakery,S005,Night,Routine,44,BATCH7342
TX04626301,2025-09-21,INV0047,2,Frozen,S016,Evening,Sample,42,BATCH3808
TX04626302,2025-09-21,INV0047,18,Bakery,S006,Evening,Sample,24,BATCH3277
TX04626400,2025-09-22,INV0047,4,Snack,S002,Morning,Sample,31,BATCH8615
TX04626401,2025-09-22,INV0047,11,Beverage,S018,Morning,Routine,20,BATCH9509
TX04626402,2025-09-22,INV0047,11,Produce,S009,Morning,Routine,9,BATCH4886
TX04626500,2025-09-23,INV0047,8,Dairy,S001,Morning,Sample,21,BATCH7607
TX04626501,2025-09-23,INV0047,9,Frozen,S008,Night,Spoilage,12,BATCH7140
TX04626502,2025-09-23,INV0047,10,Snack,S004,Night,Sample,2,BATCH1313
TX04626600,2025-09-24,INV0047,2,Dairy,S013,Morning,Routine,0,BATCH6733
TX04626601,2025-09-24,INV0047,0,Produce,S018,Evening,Sample,0,BATCH1133
TX04626700,2025-09-25,INV0047,8,Snack,S016,Night,Sample,5,BATCH9434
TX04626701,2025-09-25,INV0047,5,Produce,S012,Night,Sample,0,BATCH9558
TX04626800,2025-09-26,INV0047,11,Dairy,S008,Morning,Spoilage,4,BATCH4077
TX04626801,2025-09-26,INV0047,4,Snack,S017,Night,Sample,0,BATCH8794
TX04626900,2025-09-27,INV0047,0,Frozen,S006,Evening,Sample,0,BATCH6419
TX04626901,2025-09-27,INV0047,0,Beverage,S015,Evening,Sample,0,BATCH3595
TX04626902,2025-09-27,INV0047,0,Beverage,S017,Night,Spoilage,0,BATCH7916
TX04627000,2025-09-28,INV0047,0,Bakery,S020,Night,Sample,0,BATCH9973
TX04627001,2025-09-28,INV0047,0,Frozen,S020,Morning,Spoilage,0,BATCH6517
TX04627100,2025-09-29,INV0047,5,Dairy,S012,Evening,Routine,28,BATCH1887
TX04627101,2025-09-29,INV0047,3,Beverage,S005,Morning,Sample,25,BATCH4673
TX04627102,2025-09-29,INV0047,1,Produce,S015,Night,Spoilage,24,BATCH4880
TX04627200,2025-09-30,INV0047,8,Snack,S011,Evening,Routine,10,BATCH8996
TX04627201,2025-09-30,INV0047,10,Bakery,S014,Evening,Spoilage,0,BATCH2901
TX04627202,2025-09-30,INV0047,0,Snack,S001,Night,Sample,0,BATCH2338
TX04627300,2025-10-01,INV0047,15,Snack,S018,Morning,Spoilage,13,BATCH4250
TX04627400,2025-10-02,INV0047,13,Bakery,S005,Night,Spoilage,31,BATCH8601
TX04627401,2025-10-02,INV0047,19,Bakery,S009,Night,Sample,12,BATCH9510
TX04627500,2025-10-03,INV0047,19,Frozen,S002,Morning,Routine,20,BATCH8539
TX04627501,2025-10-03,INV0047,12,Produce,S012,Night,Routine,8,BATCH2844
TX04627502,2025-10-03,INV0047,8,Frozen,S014,Evening,Sample,0,BATCH5907
TX04627600,2025-10-04,INV0047,0,Dairy,S004,Night,Routine,0,BATCH1841
TX04627601,2025-10-04,INV0047,0,Beverage,S012,Morning,Spoilage,0,BATCH4819
TX04627602,2025-10-04,INV0047,0,Bakery,S010,Morning,Routine,0,BATCH7217
TX04627700,2025-10-05,INV0047,6,Snack,S008,Evening,Sample,0,BATCH7856
TX04627800,2025-10-06,INV0047,3,Bakery,S016,Evening,Routine,20,BATCH8175
TX04627900,2025-10-07,INV0047,14,Frozen,S002,Evening,Routine,37,BATCH1302
TX04627901,2025-10-07,INV0047,4,Beverage,S019,Morning,Spoilage,33,BATCH2690
TX04627902,2025-10-07,INV0047,3,Snack,S003,Night,Routine,30,BATCH3337
TX04628000,2025-10-08,INV0047,17,Beverage,S017,Night,Spoilage,25,BATCH9562
TX04628001,2025-10-08,INV0047,14,Snack,S013,Night,Sample,11,BATCH3459
TX04628002,2025-10-08,INV0047,5,Dairy,S016,Evening,Spoilage,6,BATCH3433
TX04628100,2025-10-09,INV0047,6,Frozen,S005,Morning,Spoilage,22,BATCH1747
TX04628101,2025-10-09,INV0047,15,Produce,S003,Night,Routine,7,BATCH1646
TX04628102,2025-10-09,INV0047,7,Produce,S009,Evening,Spoilage,0,BATCH7917
TX04628200,2025-10-10,INV0047,9,Beverage,S011,Evening,Spoilage,23,BATCH8635
TX04628201,2025-10-10,INV0047,18,Dairy,S005,Morning,Sample,5,BATCH7055
TX04628300,2025-10-11,INV0047,0,Snack,S003,Morning,Spoilage,0,BATCH9224
TX04628301,2025-10-11,INV0047,0,Frozen,S016,Morning,Sample,0,BATCH8812
TX04628302,2025-10-11,INV0047,0,Produce,S014,Night,Routine,0,BATCH9074
TX04628400,2025-10-12,INV0047,11,Snack,S020,Evening,Spoilage,0,BATCH3870
TX04628500,2025-10-13,INV0047,7,Frozen,S012,Morning,Spoilage,31,BATCH6156
TX04628501,2025-10-13,INV0047,2,Snack,S001,Morning,Routine,29,BATCH7745
TX04628502,2025-10-13,INV0047,4,Snack,S011,Night,Sample,25,BATCH7661
TX04628600,2025-10-14,INV0047,1,Snack,S016,Night,Spoilage,38,BATCH9789
TX04628601,2025-10-14,INV0047,4,Snack,S001,Evening,Spoilage,34,BATCH3403
TX04628700,2025-10-15,INV0047,14,Bakery,S009,Night,Sample,17,BATCH3809
TX04628701,2025-10-15,INV0047,6,Produce,S004,Evening,Spoilage,11,BATCH5111
TX04628800,2025-10-16,INV0047,1,Beverage,S017,Morning,Routine,16,BATCH6593
TX04628900,2025-10-17,INV0047,15,Dairy,S007,Morning,Spoilage,20,BATCH9900
TX04629000,2025-10-18,INV0047,16,Snack,S016,Morning,Routine,31,BATCH4429
TX04629100,2025-10-19,INV0047,13,Snack,S015,Morning,Spoilage,41,BATCH3433
TX04629101,2025-10-19,INV0047,2,Dairy,S013,Night,Routine,39,BATCH9761
TX04629102,2025-10-19,INV0047,8,Bakery,S016,Evening,Spoilage,31,BATCH7738
TX04629200,2025-10-20,INV0047,11,Dairy,S012,Morning,Routine,39,BATCH7168
TX04629201,2025-10-20,INV0047,2,Dairy,S016,Night,Spoilage,37,BATCH5516
TX04629300,2025-10-21,INV0047,18,Beverage,S008,Morning,Sample,20,BATCH7042
TX04629301,2025-10-21,INV0047,19,Beverage,S019,Morning,Sample,1,BATCH2079
TX04629302,2025-10-21,INV0047,1,Beverage,S004,Morning,Routine,0,BATCH8991
TX04629400,2025-10-22,INV0047,0,Bakery,S016,Morning,Spoilage,0,BATCH8644
TX04629401,2025-10-22,INV0047,0,Produce,S007,Morning,Spoilage,0,BATCH2724
TX04629402,2025-10-22,INV0047,0,Beverage,S005,Morning,Sample,0,BATCH8538
TX04629500,2025-10-23,INV0047,10,Dairy,S001,Night,Spoilage,1,BATCH3171
TX04629501,2025-10-23,INV0047,1,Produce,S013,Evening,Routine,0,BATCH8251
TX04629502,2025-10-23,INV0047,0,Dairy,S009,Evening,Routine,0,BATCH2559
TX04629600,2025-10-24,INV0047,3,Frozen,S017,Morning,Spoilage,6,BATCH4559
TX04629601,2025-10-24,INV0047,6,Beverage,S007,Evening,Spoilage,0,BATCH8143
TX04629700,2025-10-25,INV0047,0,Snack,S012,Morning,Sample,0,BATCH8731
TX04629701,2025-10-25,INV0047,0,Bakery,S012,Morning,Spoilage,0,BATCH7783
TX04629702,2025-10-25,INV0047,0,Snack,S012,Morning,Spoilage,0,BATCH3682
TX04629800,2025-10-26,INV0047,0,Dairy,S003,Night,Spoilage,0,BATCH1562
TX04629801,2025-10-26,INV0047,0,Produce,S007,Evening,Sample,0,BATCH4573
TX04629900,2025-10-27,INV0047,12,Produce,S002,Night,Spoilage,0,BATCH5902
TX04629901,2025-10-27,INV0047,0,Produce,S015,Evening,Sample,0,BATCH1851
TX04630000,2025-10-28,INV0047,0,Frozen,S005,Night,Routine,0,BATCH6269
TX04630001,2025-10-28,INV0047,0,Frozen,S019,Morning,Routine,0,BATCH3601
TX04630002,2025-10-28,INV0047,0,Dairy,S020,Evening,Sample,0,BATCH4969
TX04630100,2025-10-29,INV0047,0,Bakery,S003,Night,Sample,0,BATCH4414
TX04630101,2025-10-29,INV0047,0,Dairy,S005,Night,Routine,0,BATCH5624
TX04630102,2025-10-29,INV0047,0,Frozen,S010,Morning,Sample,0,BATCH2050
TX04630200,2025-10-30,INV0047,8,Beverage,S010,Morning,Spoilage,21,BATCH1050
TX04630201,2025-10-30,INV0047,9,Snack,S015,Night,Routine,12,BATCH4355
TX04630202,2025-10-30,INV0047,9,Snack,S007,Morning,Routine,3,BATCH8910
TX04630300,2025-10-31,INV0047,19,Produce,S009,Morning,Routine,4,BATCH6153
TX04630400,2025-11-01,INV0047,0,Snack,S007,Morning,Spoilage,0,BATCH2145
TX04630401,2025-11-01,INV0047,0,Snack,S011,Night,Sample,0,BATCH6485
TX04630402,2025-11-01,INV0047,0,Bakery,S020,Evening,Sample,0,BATCH2499
TX04630500,2025-11-02,INV0047,0,Produce,S002,Evening,Sample,0,BATCH4755
TX04630501,2025-11-02,INV0047,0,Bakery,S018,Night,Spoilage,0,BATCH9826
TX04630600,2025-11-03,INV0047,4,Bakery,S019,Night,Sample,3,BATCH3692
TX04630700,2025-11-04,INV0047,15,Snack,S006,Morning,Routine,10,BATCH1547
TX04630701,2025-11-04,INV0047,2,Dairy,S001,Evening,Sample,8,BATCH7865
TX04630702,2025-11-04,INV0047,8,Frozen,S006,Evening,Sample,0,BATCH6712
TX04630800,2025-11-05,INV0047,10,Frozen,S003,Evening,Routine,0,BATCH4084
TX04630900,2025-11-06,INV0047,0,Dairy,S007,Night,Routine,0,BATCH9692
TX04631000,2025-11-07,INV0047,0,Dairy,S009,Evening,Sample,0,BATCH3441
TX04631001,2025-11-07,INV0047,0,Bakery,S011,Morning,Sample,0,BATCH7815
TX04631100,2025-11-08,INV0047,0,Produce,S002,Morning,Sample,0,BATCH4602
TX04631101,2025-11-08,INV0047,0,Frozen,S015,Morning,Sample,0,BATCH4772
TX04631200,2025-11-09,INV0047,3,Bakery,S012,Morning,Sample,4,BATCH7897
TX04631201,2025-11-09,INV0047,2,Beverage,S010,Morning,Routine,2,BATCH9947
TX04631300,2025-11-10,INV0047,0,Dairy,S014,Morning,Spoilage,0,BATCH2960
TX04631301,2025-11-10,INV0047,0,Produce,S010,Morning,Routine,0,BATCH5369
TX04631400,2025-11-11,INV0047,0,Dairy,S008,Evening,Spoilage,0,BATCH6089
TX04631401,2025-11-11,INV0047,0,Bakery,S004,Evening,Spoilage,0,BATCH5241
TX04631500,2025-11-12,INV0047,5,Bakery,S016,Morning,Spoilage,24,BATCH5083
TX04631501,2025-11-12,INV0047,1,Snack,S001,Morning,Sample,23,BATCH2618
TX04631502,2025-11-12,INV0047,4,Bakery,S015,Morning,Spoilage,19,BATCH8186
TX04631600,2025-11-13,INV0047,12,Beverage,S012,Night,Routine,10,BATCH3670
TX04631700,2025-11-14,INV0047,14,Dairy,S019,Morning,Spoilage,6,BATCH1743
TX04631701,2025-11-14,INV0047,6,Produce,S010,Morning,Spoilage,0,BATCH4414
TX04631702,2025-11-14,INV0047,0,Snack,S016,Evening,Spoilage,0,BATCH7141
TX04631800,2025-11-15,INV0047,7,Dairy,S004,Night,Routine,0,BATCH1028
TX04631801,2025-11-15,INV0047,0,Produce,S010,Night,Spoilage,0,BATCH1814
TX04631802,2025-11-15,INV0047,0,Bakery,S004,Morning,Sample,0,BATCH2119
TX04631900,2025-11-16,INV0047,7,Produce,S020,Morning,Spoilage,15,BATCH5733
TX04631901,2025-11-16,INV0047,9,Produce,S020,Morning,Spoilage,6,BATCH4647
TX04632000,2025-11-17,INV0047,0,Dairy,S016,Morning,Sample,0,BATCH7515
TX04632001,2025-11-17,INV0047,0,Beverage,S015,Evening,Routine,0,BATCH2932
TX04632002,2025-11-17,INV0047,0,Produce,S017,Morning,Routine,0,BATCH7461
TX04632100,2025-11-18,INV0047,6,Beverage,S003,Night,Spoilage,16,BATCH5051
TX04632200,2025-11-19,INV0047,13,Dairy,S009,Night,Routine,22,BATCH4983
TX04632300,2025-11-20,INV0047,3,Snack,S005,Morning,Spoilage,12,BATCH7063
TX04632400,2025-11-21,INV0047,1,Produce,S016,Evening,Spoilage,0,BATCH2591
TX04632401,2025-11-21,INV0047,0,Dairy,S005,Evening,Spoilage,0,BATCH7492
TX04632500,2025-11-22,INV0047,4,Beverage,S015,Evening,Sample,0,BATCH6496
TX04632501,2025-11-22,INV0047,0,Dairy,S013,Evening,Sample,0,BATCH7839
TX04632600,2025-11-23,INV0047,6,Bakery,S018,Night,Sample,0,BATCH2343
TX04632601,2025-11-23,INV0047,0,Beverage,S005,Morning,Routine,0,BATCH7190
TX04632700,2025-11-24,INV0047,9,Snack,S020,Morning,Routine,6,BATCH9091
TX04632701,2025-11-24,INV0047,6,Produce,S004,Morning,Sample,0,BATCH1368
TX04632702,2025-11-24,INV0047,0,Snack,S005,Night,Routine,0,BATCH7443
TX04632800,2025-11-25,INV0047,0,Dairy,S009,Morning,Spoilage,0,BATCH8969
TX04632801,2025-11-25,INV0047,0,Snack,S020,Morning,Sample,0,BATCH8519
TX04632900,2025-11-26,INV0047,6,Beverage,S015,Night,Routine,15,BATCH9667
TX04632901,2025-11-26,INV0047,15,Beverage,S002,Night,Routine,0,BATCH4244
TX04633000,2025-11-27,INV0047,6,Bakery,S010,Morning,Sample,10,BATCH2509
TX04633001,2025-11-27,INV0047,2,Bakery,S001,Evening,Sample,8,BATCH8202
TX04633100,2025-11-28,INV0047,15,Snack,S017,Morning,Routine,30,BATCH7715
TX04633101,2025-11-28,INV0047,4,Snack,S004,Morning,Spoilage,26,BATCH3651
TX04633200,2025-11-29,INV0047,15,Bakery,S017,Night,Spoilage,56,BATCH9555
TX04633201,2025-11-29,INV0047,6,Beverage,S015,Morning,Spoilage,50,BATCH5873
TX04633202,2025-11-29,INV0047,13,Dairy,S004,Morning,Sample,37,BATCH7809
TX04633300,2025-11-30,INV0047,17,Bakery,S004,Night,Routine,46,BATCH2634
TX04633301,2025-11-30,INV0047,1,Beverage,S007,Evening,Spoilage,45,BATCH7314
TX04633400,2025-12-01,INV0047,1,Bakery,S006,Night,Routine,53,BATCH5021
TX04633401,2025-12-01,INV0047,18,Bakery,S017,Evening,Sample,35,BATCH9477
TX04633500,2025-12-02,INV0047,8,Beverage,S004,Evening,Sample,31,BATCH3759
TX04633501,2025-12-02,INV0047,3,Beverage,S016,Morning,Sample,28,BATCH9176
TX04633600,2025-12-03,INV0047,17,Bakery,S003,Evening,Sample,40,BATCH7966
TX04633601,2025-12-03,INV0047,17,Bakery,S012,Night,Spoilage,23,BATCH7465
TX04633700,2025-12-04,INV0047,8,Dairy,S002,Evening,Sample,23,BATCH7838
TX04633701,2025-12-04,INV0047,7,Snack,S016,Morning,Spoilage,16,BATCH9450
TX04633800,2025-12-05,INV0047,5,Snack,S016,Evening,Sample,0,BATCH9920
TX04633801,2025-12-05,INV0047,0,Beverage,S011,Night,Sample,0,BATCH7035
TX04633802,2025-12-05,INV0047,0,Produce,S015,Evening,Sample,0,BATCH1272
TX04633900,2025-12-06,INV0047,4,Dairy,S009,Morning,Sample,20,BATCH9345
TX04633901,2025-12-06,INV0047,1,Produce,S010,Morning,Sample,19,BATCH9568
TX04634000,2025-12-07,INV0047,1,Frozen,S014,Night,Routine,14,BATCH6425
TX04634001,2025-12-07,INV0047,4,Frozen,S012,Evening,Spoilage,10,BATCH7411
TX04634100,2025-12-08,INV0047,4,Snack,S019,Night,Routine,27,BATCH9582
TX04634101,2025-12-08,INV0047,3,Snack,S006,Morning,Sample,24,BATCH6562
TX04634200,2025-12-09,INV0047,5,Bakery,S002,Morning,Routine,1,BATCH4707
TX04634201,2025-12-09,INV0047,1,Frozen,S013,Night,Routine,0,BATCH5517
TX04634202,2025-12-09,INV0047,0,Dairy,S007,Night,Routine,0,BATCH7679
TX04634300,2025-12-10,INV0047,0,Frozen,S006,Evening,Spoilage,0,BATCH3220
TX04634301,2025-12-10,INV0047,0,Beverage,S016,Night,Routine,0,BATCH6741
TX04634400,2025-12-11,INV0047,19,Beverage,S010,Night,Routine,11,BATCH5107
TX04634401,2025-12-11,INV0047,11,Beverage,S019,Morning,Routine,0,BATCH9846
TX04634500,2025-12-12,INV0047,10,Frozen,S013,Night,Routine,15,BATCH2773
TX04634501,2025-12-12,INV0047,8,Snack,S005,Night,Spoilage,7,BATCH2574
TX04634600,2025-12-13,INV0047,1,Snack,S017,Morning,Spoilage,13,BATCH1087
TX04634601,2025-12-13,INV0047,7,Dairy,S020,Evening,Spoilage,6,BATCH8966
TX04634700,2025-12-14,INV0047,11,Beverage,S018,Night,Spoilage,3,BATCH1555
TX04634701,2025-12-14,INV0047,3,Produce,S020,Night,Spoilage,0,BATCH5407
TX04634800,2025-12-15,INV0047,8,Bakery,S004,Morning,Sample,13,BATCH5278
TX04634900,2025-12-16,INV0047,5,Dairy,S016,Night,Spoilage,9,BATCH3835
TX04635000,2025-12-17,INV0047,9,Dairy,S014,Night,Sample,0,BATCH1296
TX04635100,2025-12-18,INV0047,2,Frozen,S011,Morning,Sample,0,BATCH5970
TX04635101,2025-12-18,INV0047,0,Produce,S005,Evening,Sample,0,BATCH6804
TX04635102,2025-12-18,INV0047,0,Produce,S018,Morning,Routine,0,BATCH1251
TX04635200,2025-12-19,INV0047,0,Produce,S015,Evening,Routine,0,BATCH1363
TX04635201,2025-12-19,INV0047,0,Bakery,S012,Night,Sample,0,BATCH4163
TX04635300,2025-12-20,INV0047,19,Beverage,S009,Night,Sample,20,BATCH1089
TX04635301,2025-12-20,INV0047,6,Frozen,S015,Night,Sample,14,BATCH1170
TX04635400,2025-12-21,INV0047,5,Dairy,S012,Evening,Routine,1,BATCH9948
TX04635401,2025-12-21,INV0047,1,Snack,S003,Morning,Routine,0,BATCH1189
TX04635500,2025-12-22,INV0047,3,Beverage,S013,Morning,Spoilage,17,BATCH3670
TX04635600,2025-12-23,INV0047,13,Produce,S008,Night,Sample,0,BATCH4499
TX04635601,2025-12-23,INV0047,0,Produce,S011,Night,Sample,0,BATCH2040
TX04635602,2025-12-23,INV0047,0,Dairy,S013,Evening,Spoilage,0,BATCH1079
TX04635700,2025-12-24,INV0047,5,Snack,S009,Night,Spoilage,8,BATCH2803
TX04635701,2025-12-24,INV0047,7,Produce,S007,Morning,Sample,1,BATCH3636
TX04635800,2025-12-25,INV0047,16,Beverage,S009,Night,Spoilage,11,BATCH4192
TX04635900,2025-12-26,INV0047,9,Frozen,S006,Evening,Sample,15,BATCH3182
TX04635901,2025-12-26,INV0047,11,Beverage,S006,Evening,Sample,4,BATCH8239
TX04636000,2025-12-27,INV0047,10,Bakery,S010,Morning,Spoilage,0,BATCH7346
TX04636001,2025-12-27,INV0047,0,Bakery,S013,Evening,Routine,0,BATCH7866
TX04636100,2025-12-28,INV0047,13,Beverage,S016,Morning,Spoilage,24,BATCH7797
TX04636200,2025-12-29,INV0047,13,Frozen,S001,Morning,Spoilage,43,BATCH3934
TX04636201,2025-12-29,INV0047,18,Beverage,S017,Evening,Sample,25,BATCH5124
TX04636300,2025-12-30,INV0047,10,Snack,S019,Night,Sample,37,BATCH3568
TX04636301,2025-12-30,INV0047,18,Dairy,S015,Evening,Spoilage,19,BATCH3817
TX04636302,2025-12-30,INV0047,18,Frozen,S009,Night,Routine,1,BATCH5052
TX04636400,2025-12-31,INV0047,6,Bakery,S017,Evening,Spoilage,25,BATCH4757
TX04700000,2025-01-01,INV0048,17,Beverage,S009,Evening,Spoilage,99,BATCH2108
TX04700100,2025-01-02,INV0048,19,Frozen,S003,Evening,Sample,78,BATCH7311
TX04700101,2025-01-02,INV0048,18,Bakery,S015,Morning,Spoilage,60,BATCH1130
TX04700102,2025-01-02,INV0048,14,Dairy,S009,Night,Spoilage,46,BATCH1823
TX04700200,2025-01-03,INV0048,11,Snack,S003,Night,Spoilage,46,BATCH3046
TX04700201,2025-01-03,INV0048,18,Bakery,S003,Evening,Sample,28,BATCH3638
TX04700300,2025-01-04,INV0048,14,Bakery,S020,Morning,Sample,37,BATCH5680
TX04700301,2025-01-04,INV0048,7,Frozen,S007,Morning,Spoilage,30,BATCH2378
TX04700302,2025-01-04,INV0048,4,Dairy,S004,Night,Routine,26,BATCH9623
TX04700400,2025-01-05,INV0048,8,Dairy,S009,Morning,Spoilage,0,BATCH7690
TX04700401,2025-01-05,INV0048,0,Beverage,S014,Night,Routine,0,BATCH3371
TX04700500,2025-01-06,INV0048,0,Bakery,S018,Morning,Spoilage,0,BATCH3884
TX04700501,2025-01-06,INV0048,0,Produce,S007,Morning,Routine,0,BATCH2413
TX04700600,2025-01-07,INV0048,0,Frozen,S013,Evening,Spoilage,0,BATCH3935
TX04700601,2025-01-07,INV0048,0,Snack,S020,Morning,Routine,0,BATCH1047
TX04700602,2025-01-07,INV0048,0,Snack,S013,Night,Spoilage,0,BATCH8356
TX04700700,2025-01-08,INV0048,18,Frozen,S019,Evening,Sample,15,BATCH4039
TX04700701,2025-01-08,INV0048,12,Frozen,S019,Morning,Routine,3,BATCH6691
TX04700800,2025-01-09,INV0048,0,Produce,S019,Morning,Spoilage,0,BATCH5232
TX04700900,2025-01-10,INV0048,0,Produce,S002,Night,Routine,0,BATCH1875
TX04700901,2025-01-10,INV0048,0,Snack,S008,Night,Spoilage,0,BATCH9782
TX04700902,2025-01-10,INV0048,0,Snack,S016,Night,Spoilage,0,BATCH5109
TX04701000,2025-01-11,INV0048,3,Frozen,S001,Morning,Routine,0,BATCH5377
TX04701001,2025-01-11,INV0048,0,Dairy,S011,Morning,Routine,0,BATCH8372
TX04701002,2025-01-11,INV0048,0,Produce,S008,Evening,Spoilage,0,BATCH6108
TX04701100,2025-01-12,INV0048,6,Dairy,S020,Morning,Routine,0,BATCH4464
TX04701101,2025-01-12,INV0048,0,Beverage,S014,Morning,Spoilage,0,BATCH6698
TX04701200,2025-01-13,INV0048,9,Beverage,S016,Evening,Sample,0,BATCH1390
TX04701201,2025-01-13,INV0048,0,Snack,S020,Night,Sample,0,BATCH1310
TX04701300,2025-01-14,INV0048,8,Dairy,S006,Night,Sample,26,BATCH1871
TX04701301,2025-01-14,INV0048,11,Produce,S017,Night,Routine,15,BATCH4794
TX04701302,2025-01-14,INV0048,9,Frozen,S017,Morning,Spoilage,6,BATCH3203
TX04701400,2025-01-15,INV0048,0,Bakery,S013,Morning,Spoilage,0,BATCH8980
TX04701500,2025-01-16,INV0048,0,Snack,S016,Night,Routine,0,BATCH9893
TX04701600,2025-01-17,INV0048,0,Bakery,S015,Evening,Spoilage,0,BATCH5025
TX04701700,2025-01-18,INV0048,13,Dairy,S010,Morning,Routine,1,BATCH1338
TX04701701,2025-01-18,INV0048,1,Frozen,S013,Evening,Spoilage,0,BATCH6218
TX04701800,2025-01-19,INV0048,10,Beverage,S002,Morning,Sample,7,BATCH3743
TX04701900,2025-01-20,INV0048,9,Snack,S008,Morning,Spoilage,24,BATCH3402
TX04702000,2025-01-21,INV0048,17,Frozen,S004,Morning,Routine,17,BATCH9511
TX04702001,2025-01-21,INV0048,14,Bakery,S006,Evening,Routine,3,BATCH1741
TX04702002,2025-01-21,INV0048,2,Produce,S016,Night,Spoilage,1,BATCH1753
TX04702100,2025-01-22,INV0048,0,Beverage,S010,Morning,Spoilage,0,BATCH3091
TX04702200,2025-01-23,INV0048,2,Beverage,S014,Night,Routine,34,BATCH9225
TX04702201,2025-01-23,INV0048,14,Frozen,S007,Morning,Sample,20,BATCH5194
TX04702202,2025-01-23,INV0048,15,Bakery,S013,Evening,Routine,5,BATCH4155
TX04702300,2025-01-24,INV0048,15,Beverage,S012,Morning,Sample,9,BATCH5850
TX04702301,2025-01-24,INV0048,9,Produce,S002,Evening,Spoilage,0,BATCH5814
